2016/11/11
UNI 44, Wichita State 73
Sacred Heart 82, LIU Brooklyn 83
Clemson 65, Miami (Fla.) 71
Tennessee-Martin 61, Southeast Mo. St. 90
Davidson 79, Massachusetts 74
UC Riverside 60, UC Irvine 79

2017/02/19
Maryland 60, Wisconsin 71
Georgetown 70, Creighton 87
DePaul 66, Butler 82
Penn 71, Yale 55
Fairfield 55, St. Peter's 74
UAB 64, Western Ky. 76
Canisius 74, Marist 76
Albany 74, Maine 56
Valparaiso 83, Detroit Mercy 63
Illinois-Chicago 75, Oakland 87
IUPUI 83, Denver 72
Connecticut 64, Temple 63
Southern Ill. 74, Indiana State 68
Loyola Chicago 63, Illinois State 65
UNLV 64, San Diego State 77
Rider 103, Iona 85
Quinnipiac 74, Manhattan 95
Syracuse 65, Georgia Tech 71
Michigan 78, Minnesota 83
Utah 67, Oregon State 68
Bucknell 86, Boston U. 66
Colgate 66, Loyola (Md.) 56
Lehigh 81, Lafayette 55
Geo. Washington 77, Duquesne 70
Holy Cross 69, American 54

2017/02/20
Texas 62, West Virginia 77
Miami (Fla.) 54, Virginia 48
Boston College 72, Florida State 104
N.C. Central 66, Howard 59
Texas State 51, Georgia State 67
Texas-Arlington 81, Ga. Southern 71
Norfolk State 65, Bethune-Cookman 75
Morgan State 65, Delaware State 54
N.C. A&T 95, Md.-East. Shore 106
Hampton 76, Florida A&M 69
Appalachian St. 66, Troy 76
Coppin State 84, Savannah State 83
Alabama A&M 59, Alcorn State 74
Coastal Caro. 81, South Alabama 77
Miss. Valley St. 61, Texas Southern 92
Ark.-Pine Bluff 55, Prairie View A&M 73
Alabama State 73, Southern Univ. 79
Iowa State 82, Texas Tech 80

2017/02/21
Oklahoma 54, Baylor 60
Kentucky 72, Missouri 62
South Carolina 66, Florida 81
Purdue 74, Penn State 70
Evansville 83, Wichita State 109
Rhode Island 67, La Salle 56
Monmouth 82, Fairfield 62
Western Mich. 61, Toledo 56
Auburn 98, LSU 75
Cleveland State 83, Detroit Mercy 91
Wright State 76, Northern Kentucky 83
Kent State 77, Buffalo 69
Eastern Mich. 72, Ball State 79
Youngstown St. 72, Oakland 101
Ohio 79, Miami (Ohio) 62
Clemson 70, Virginia Tech 71
Northern Ill. 89, Cent. Michigan 66
George Mason 70, Dayton 83
St. John's 71, Marquette 93
Trevecca Nazarene 45, Belmont 96
Davidson 76, Richmond 84
NC State 71, Georgia Tech 69
Green Bay 87, Illinois-Chicago 79
Milwaukee 61, Valparaiso 67
Northwestern 50, Illinois 66
Indiana 90, Iowa 96
Mississippi 87, Mississippi St. 82
Akron 65, Bowling Green 66
East Carolina 76, Tulane 73
Colorado State 68, New Mexico 56

2017/02/22
Butler 74, Villanova 66
TCU 68, Kansas 87
Oregon 68, California 65
Louisville 63, North Carolina 74
Duke 75, Syracuse 78
Providence 68, Creighton 66
Minnesota 89, Maryland 75
Michigan 68, Rutgers 64
Vanderbilt 67, Tennessee 56
Boston U. 62, Army West Point 73
Wofford 81, VMI 63
Lafayette 64, Bucknell 94
Albany 50, Vermont 62
American 74, Navy 58
Manhattan 82, Rider 93
UNC-Greensboro 72, Mercer 66
DePaul 67, Georgetown 65
New Hampshire 78, Mass.-Lowell 67
Saint Louis 50, VCU 64
UCF 71, Temple 69
St. Bonaventure 83, Saint Joseph's 77
Western Caro. 84, Citadel 80
Stony Brook 52, UMBC 65
Xavier 64, Seton Hall 71
Colgate 69, Lehigh 87
Fordham 70, Duquesne 52
Pittsburgh 59, Wake Forest 63
Southern Ill. 46, Illinois State 50
Binghamton 69, Hartford 76
UNI 59, Indiana State 69
Furman 81, East Tenn. St. 93
Loyola (Md.) 62, Holy Cross 63
Missouri State 68, Bradley 77
North Dakota St. 82, Oral Roberts 80
Drake 65, Loyola Chicago 80
Chattanooga 68, Samford 72
Central Ark. 70, Southeastern La. 87
Texas A&M 77, Arkansas 86
Texas A&M-C.C. 56, Abilene Christian 44
UNLV 58, Air Force 81
Oklahoma State 80, Kansas State 68
Connecticut 70, Houston 75
Omaha 84, Denver 83
Lamar University 88, N'western St. 68
Utah State 81, San Jose State 75
UC Irvine 54, CSU Fullerton 56
Boise State 77, Nevada 85
Oregon State 66, Stanford 79
Fresno State 63, San Diego State 55

2017/02/23
Gonzaga 96, San Diego 38
USC 77, Arizona 90
UCLA 87, Arizona State 75
Memphis 74, Cincinnati 87
Wisconsin 73, Ohio State 83
St. Mary's (Cal.) 78, Pepperdine 49
Charleston So. 72, Winthrop 86
Stetson 70, FGCU 80
St. Francis (B'klyn) 53, Cent. Conn. St. 62
Towson 78, UNCW 83
Northeastern 105, Elon 104
UTSA 69, FIU 67
Georgia 60, Alabama 55
Presbyterian 57, Radford 59
Campbell 49, High Point 59
Nebraska 72, Michigan State 88
S.C. Upstate 87, NJIT 88
Massachusetts 67, Geo. Washington 83
Bryant 66, Wagner 69
Longwood 45, Liberty 61
Hofstra 96, William & Mary 82
Sacred Heart 64, St. Francis (Pa.) 73
James Madison 70, Drexel 64
LIU Brooklyn 62, Mt. St. Mary's 58
Lipscomb 85, Kennesaw State 74
UTEP 60, Florida Atlantic 55
Western Ky. 77, Charlotte 83
Fairleigh D'son 76, Robert Morris 77
IPFW 82, IUPUI 83
Jacksonville St. 65, Eastern Kentucky 68
Jacksonville 69, North Florida 73
Quinnipiac 74, Marist 87
Delaware 65, Charleston 78
Murray State 69, Southeast Mo. St. 82
Nicholls State 77, Incarnate Word 68
Southern Miss 71, Rice 72
Marshall 65, Old Dominion 86
Houston Baptist 81, McNeese 79
Louisiana Tech 85, North Texas 67
Seattle U 86, UTRGV 77
South Florida 68, Tulsa 82
South Dakota 92, Western Illinois 81
Austin Peay 72, Tennessee-Martin 76
Steph. F. Austin 65, New Orleans 82
Tennessee Tech 68, Morehead State 73
Chicago State 59, Grand Canyon 82
Utah Valley 84, New Mexico St. 72
UNC Asheville 76, Gardner-Webb 81
Weber State 72, Eastern Wash. 82
Idaho State 61, Idaho 69
San Francisco 51, Loyola Marym't 53
Pacific 68, Santa Clara 69
UC Riverside 61, UC Santa Barb. 68
CSUN 85, UC Davis 96
UMKC 62, CSU Bakersfield 71
BYU 97, Portland 78
Cal Poly 78, Long Beach St. 71
Southern Utah 86, Portland State 93
Northern Ariz. 73, Sacramento St. 69
Utah 86, Colorado 81

2017/02/24
Cent. Michigan 66, Toledo 87
Penn 69, Cornell 66
Princeton 64, Columbia 45
Brown 80, Dartmouth 75
St. Peter's 66, Niagara 53
Yale 64, Harvard 77
Fairfield 58, Canisius 55
Siena 73, Monmouth 77
Oakland 85, Green Bay 72
Illinois-Chicago 82, Northern Kentucky 90
Valparaiso 84, Wright State 74
Akron 89, Buffalo 83
Detroit Mercy 81, Milwaukee 74
Dayton 89, Davidson 82
Manhattan 51, Iona 72
Oregon State 46, California 76

2017/02/25
BYU 79, Gonzaga 71
Creighton 63, Villanova 79
Kansas 77, Texas 67
UCLA 77, Arizona 72
Oregon 75, Stanford 73
North Carolina 85, Pittsburgh 67
Baylor 69, Iowa State 72
Duke 50, Miami (Fla.) 55
Florida 66, Kentucky 76
West Virginia 61, TCU 60
Purdue 70, Michigan 82
SMU 69, Connecticut 61
Virginia 70, NC State 55
Florida State 76, Clemson 74
Santa Clara 56, St. Mary's (Cal.) 70
Iowa 83, Maryland 69
Wichita State 86, Missouri State 67
Indiana State 63, Evansville 65
Cent. Conn. St. 77, Bryant 91
Tennessee 55, South Carolina 82
UMBC 90, New Hampshire 94
Fairleigh D'son 64, St. Francis (Pa.) 70
Liberty 45, UNC Asheville 63
Ball State 55, Western Mich. 80
Bradley 82, Drake 74
VCU 59, Rhode Island 69
Illinois State 63, UNI 42
Charleston So. 86, Longwood 78
Seton Hall 82, DePaul 79
Tennessee Tech 71, Eastern Kentucky 75
Towson 79, William & Mary 83
Maine 72, Binghamton 71
Texas Tech 63, Oklahoma State 80
Lafayette 73, Colgate 69
Wofford 69, Furman 78
Northeastern 65, UNCW 74
Stony Brook 51, Vermont 66
Boston U. 71, Holy Cross 68
McNeese 70, Texas A&M-C.C. 81
Richmond 70, Fordham 48
Penn State 71, Minnesota 81
Sacred Heart 72, Robert Morris 79
Southern Miss 76, North Texas 53
Missouri 77, Mississippi 80
Bowling Green 70, Miami (Ohio) 54
La.-Monroe 75, Appalachian St. 64
Youngstown St. 55, Cleveland State 69
Duquesne 77, St. Bonaventure 80
St. Francis (B'klyn) 62, Mt. St. Mary's 77
Mississippi St. 48, Vanderbilt 77
Gardner-Webb 88, High Point 86
Florida A&M 64, S. Carolina St. 75
Bethune-Cookman 63, N.C. Central 78
San Jose State 78, Boise State 85
Marquette 69, Providence 73
San Francisco 76, Pepperdine 65
Virginia Tech 91, Boston College 75
Md.-East. Shore 65, Delaware State 64
New Orleans 82, N'western St. 83
LIU Brooklyn 88, Wagner 84
Hampton 70, Morgan State 77
Savannah State 110, N.C. A&T 91
Idaho State 77, Eastern Wash. 89
Jacksonville St. 70, Morehead State 61
Saint Joseph's 60, Saint Louis 61
Winthrop 93, Presbyterian 56
Louisiana 79, Coastal Caro. 77
Southeastern La. 71, Nicholls State 77
Radford 58, Campbell 61
Denver 64, South Dakota St. 88
Jackson State 67, Miss. Valley St. 70
Drexel 67, Charleston 80
Mercer 64, Chattanooga 54
Austin Peay 88, Southeast Mo. St. 79
Houston Baptist 75, Lamar University 68
Troy 59, Texas State 63
South Alabama 75, Texas-Arlington 86
Tennessee State 63, Belmont 68
Weber State 78, Idaho 83
LSU 80, Georgia 82
Princeton 75, Cornell 60
Marshall 93, Charlotte 89
Kansas State 51, Oklahoma 81
Nevada 94, UNLV 58
New Mexico 71, Wyoming 82
Texas Southern 86, Alabama State 73
Alcorn State 68, Southern Univ. 67
Howard 65, Norfolk State 73
UTSA 66, Florida Atlantic 73
Hartford 62, Albany 80
Citadel 102, Samford 96
Ohio 67, Kent State 70
UTEP 90, FIU 76
VMI 67, UNC-Greensboro 74
Murray State 76, Tennessee-Martin 83
South Dakota 92, IUPUI 85
Yale 99, Dartmouth 86
Western Ky. 53, Old Dominion 67
East Tenn. St. 68, Western Caro. 52
Prairie View A&M 74, Alabama A&M 87
Georgia State 71, Little Rock 54
Delaware 59, Elon 81
Penn 67, Columbia 70
Abilene Christian 84, Sam Houston St. 81
Army West Point 69, Lehigh 83
Steph. F. Austin 90, Central Ark. 85
Alabama 53, Texas A&M 56
Louisiana Tech 81, Rice 88
Long Beach St. 71, UC Davis 75
Brown 58, Harvard 77
Northwestern 62, Indiana 63
Ga. Southern 72, Arkansas State 60
Cal Poly 84, UC Riverside 77
North Dakota St. 92, Omaha 96
Utah Valley 88, UTRGV 68
Loyola Chicago 70, Southern Ill. 72
San Diego State 55, Colorado State 56
Eastern Illinois 59, SIUE 78
IPFW 96, Western Illinois 92
Grambling 78, Ark.-Pine Bluff 58
Arkansas 79, Auburn 68
Montana 69, Montana State 78
North Dakota 84, Northern Colo. 81
UMKC 77, Grand Canyon 84
Air Force 58, Utah State 89
Portland 82, San Diego 85
Seattle U 53, New Mexico St. 86
Chicago State 49, CSU Bakersfield 69
Loyola Marym't 67, Pacific 66
Northern Ariz. 72, Portland State 84
Southern Utah 76, Sacramento St. 86
CSUN 80, UC Irvine 83
Georgetown 80, St. John's 86
Northern Ill. 68, Eastern Mich. 84
Tulane 76, Temple 86
CSU Fullerton 58, Hawaii 64
Hofstra 71, James Madison 66
American 64, Loyola (Md.) 62
Navy 60, Bucknell 82

2017/02/26
Syracuse 68, Louisville 88
Cincinnati 49, UCF 53
Wisconsin 74, Michigan State 84
Georgia Tech 60, Notre Dame 64
Butler 88, Xavier 79
La Salle 71, Massachusetts 84
Middle Tenn. 66, UAB 64
Valparaiso 78, Northern Kentucky 82
St. Peter's 72, Canisius 65
Fairfield 62, Niagara 58
George Mason 74, Geo. Washington 83
Rider 99, Quinnipiac 82
Illinois-Chicago 49, Wright State 87
Oakland 86, Milwaukee 75
Detroit Mercy 81, Green Bay 89
Monmouth 79, Iona 73
East Carolina 66, Tulsa 74
Marist 64, Siena 80
Houston 72, Memphis 71
USC 82, Arizona State 83
Illinois 73, Nebraska 57
Washington 71, Washington St. 79

2017/02/27
Oklahoma 63, Kansas 73
North Carolina 43, Virginia 53
West Virginia 62, Baylor 71
Miami (Fla.) 61, Virginia Tech 66
Samford 79, Mercer 88
VMI 68, Western Caro. 81
Chattanooga 76, Citadel 85
La.-Monroe 72, Coastal Caro. 77
Louisiana 77, Appalachian St. 62
East Tenn. St. 66, UNC-Greensboro 72
Kennesaw State 80, S.C. Upstate 78
Jacksonville 74, North Florida 77
Stetson 57, FGCU 87
Bethune-Cookman 73, N.C. A&T 70
Savannah State 74, N.C. Central 73
Georgia State 67, Arkansas State 78
Troy 67, Texas-Arlington 82
Md.-East. Shore 69, Howard 79
South Alabama 64, Texas State 90
Coppin State 66, Morgan State 71
NJIT 66, Lipscomb 97
Jackson State 62, Ark.-Pine Bluff 51
Texas Southern 74, Alabama A&M 64
Grambling 80, Miss. Valley St. 84
Prairie View A&M 77, Alabama State 58
Norfolk State 59, Hampton 63
Ga. Southern 54, Little Rock 56

2017/02/28
Vanderbilt 67, Kentucky 73
Florida State 70, Duke 75
Indiana 75, Purdue 86
Oklahoma State 83, Iowa State 86
Buffalo 83, Ohio 79
Georgetown 59, Seton Hall 62
Maryland 79, Rutgers 59
Mississippi St. 57, South Carolina 63
Ball State 82, Toledo 74
Eastern Mich. 109, Cent. Michigan 81
Texas A&M 60, Missouri 43
Miami (Ohio) 79, Akron 75
St. Bonaventure 63, Davidson 68
Kent State 74, Bowling Green 67
American 58, Army West Point 74
Presbyterian 62, Campbell 81
Longwood 74, Charleston So. 79
Lafayette 64, Loyola (Md.) 67
Western Mich. 70, Northern Ill. 56
St. John's 68, Creighton 82
DePaul 64, Providence 73
Ohio State 71, Penn State 70
Pittsburgh 52, Georgia Tech 61
Wyoming 76, Colorado State 78
Fresno State 74, Boise State 67

2017/03/01
Washington 66, UCLA 98
Louisville 81, Wake Forest 88
Arkansas 65, Florida 78
Boston College 66, Notre Dame 82
Auburn 78, Georgia 79
Geo. Washington 67, Fordham 66
Tennessee 82, LSU 92
Rhode Island 68, Saint Joseph's 49
Duquesne 62, George Mason 63
Connecticut 62, East Carolina 66
Richmond 75, Massachusetts 64
Michigan 65, Northwestern 67
Sacred Heart 73, Mt. St. Mary's 76
Bryant 78, St. Francis (Pa.) 100
Fairleigh D'son 70, Wagner 72
Maine 41, Vermont 86
Binghamton 60, Stony Brook 70
Hartford 71, Albany 100
UMBC 65, New Hampshire 74
Tennessee State 75, Southeast Mo. St. 78
NC State 74, Clemson 78
La Salle 55, Saint Louis 70
Texas A&M-C.C. 80, Houston Baptist 94
VCU 72, Dayton 79
Incarnate Word 89, Abilene Christian 75
Mississippi 55, Alabama 70
Texas 57, Texas Tech 67
Kansas State 75, TCU 74
Marquette 95, Xavier 84
Michigan State 70, Illinois 73
Robert Morris 69, LIU Brooklyn 68
Murray State 85, Tennessee Tech 84
Air Force 38, San Diego State 51
Nevada 82, San Jose State 67
Washington St. 64, USC 87
UC Irvine 68, UC Riverside 56
Utah State 59, UNLV 66

2017/03/02
Tulsa 70, SMU 93
Houston 47, Cincinnati 65
Iowa 59, Wisconsin 57
Campbell 81, UNC Asheville 79
Radford 56, Liberty 52
Niagara 88, Quinnipiac 69
UCF 59, South Florida 56
Nebraska 73, Minnesota 88
Florida A&M 59, Bethune-Cookman 69
Rice 89, Marshall 88
Colgate 72, Lehigh 77
Holy Cross 42, Navy 49
Indiana State 72, Evansville 83
Marist 73, Canisius 77
Kennesaw State 62, FGCU 74
Army West Point 62, Bucknell 78
Charleston So. 78, Winthrop 92
Loyola (Md.) 60, Boston U. 64
FIU 67, Middle Tenn. 70
Morgan State 66, Md.-East. Shore 67
Hampton 89, Coppin State 82
Howard 56, Delaware State 66
N.C. Central 63, N.C. A&T 68
Southeast Mo. St. 51, Jacksonville St. 74
Charlotte 76, UTSA 75
Nicholls State 75, Lamar University 87
S. Carolina St. 88, Savannah State 95
Texas-Arlington 72, La.-Monroe 57
North Texas 63, Western Ky. 74
Old Dominion 62, UTEP 61
Sacramento St. 57, North Dakota 53
Florida Atlantic 59, UAB 79
North Florida 91, Lipscomb 85
Little Rock 62, South Alabama 57
Texas State 84, Louisiana 94
Alcorn State 88, Texas Southern 94
Idaho 77, Northern Ariz. 75
Southern Univ. 64, Prairie View A&M 70
McNeese 74, Sam Houston St. 79
Eastern Wash. 91, Southern Utah 75
Arkansas State 72, Troy 81
Alabama State 69, Grambling 82
Alabama A&M 64, Jackson State 72
Southeastern La. 63, New Orleans 58
Portland State 84, Northern Colo. 87
N'western St. 72, Steph. F. Austin 67
Stanford 72, Colorado 91
Montana 78, Weber State 74
Tulane 70, Memphis 92
High Point 55, Gardner-Webb 91
Manhattan 68, Rider 69
Montana State 79, Idaho State 68
Drake 58, Bradley 67
Murray State 75, Morehead State 69
UC Santa Barb. 54, CSU Fullerton 65
Hawaii 59, UC Davis 68
CSUN 70, Cal Poly 76
California 44, Utah 74

2017/03/03
Iowa State 76, West Virginia 87
Bradley 56, Wichita State 82
Evansville 69, Illinois State 80
Loyola Chicago 50, Southern Ill. 55
Harvard 69, Princeton 73
Citadel 78, Western Caro. 72
Milwaukee 85, Detroit Mercy 60
Delaware 81, Hofstra 76
Campbell 66, Radford 50
Miami (Ohio) 55, Ohio 69
Dartmouth 76, Penn 74
Cent. Michigan 80, Western Mich. 88
Bowling Green 68, Buffalo 80
Toledo 60, Eastern Mich. 56
Northern Ill. 82, Ball State 87
Cornell 63, Yale 90
Columbia 68, Brown 88
Niagara 59, Monmouth 84
VMI 61, Samford 79
Jacksonville St. 65, Belmont 59
Youngstown St. 84, Cleveland State 69
Gardner-Webb 77, Winthrop 80
Drexel 70, James Madison 80
Akron 66, Kent State 56
Pacific 89, Pepperdine 84
Missouri State 70, UNI 64
Canisius 58, St. Peter's 61
Murray State 67, Tennessee-Martin 73
Portland 60, San Diego 55

2017/03/04
Kansas 90, Oklahoma State 85
Villanova 81, Georgetown 55
Washington St. 68, UCLA 77
Pacific 50, Gonzaga 82
Duke 83, North Carolina 90
Oregon 80, Oregon State 59
Arizona 73, Arizona State 60
Notre Dame 64, Louisville 71
Kentucky 71, Texas A&M 63
Baylor 75, Texas 64
Florida 71, Vanderbilt 73
Seton Hall 70, Butler 64
Memphis 62, SMU 103
Miami (Fla.) 57, Florida State 66
Portland 58, St. Mary's (Cal.) 81
Missouri State 63, Wichita State 78
Pittsburgh 42, Virginia 67
Texas Tech 48, Kansas State 61
Alabama 54, Tennessee 59
Michigan State 60, Maryland 63
Fordham 54, La Salle 66
California 46, Colorado 54
Saint Joseph's 63, Duquesne 60
Xavier 79, DePaul 65
George Mason 60, VCU 72
Southern Miss 65, Louisiana Tech 93
Georgia 67, Arkansas 85
Robert Morris 66, Mt. St. Mary's 75
Ga. Southern 67, Georgia State 72
Incarnate Word 64, Texas A&M-C.C. 81
Creighton 83, Marquette 91
Elon 66, William & Mary 71
Wofford 79, Chattanooga 67
Texas State 70, La.-Monroe 65
TCU 68, Oklahoma 73
Charlotte 67, UTEP 74
Coastal Caro. 73, Appalachian St. 77
Missouri 78, Auburn 89
Southern Ill. 50, Illinois State 63
Old Dominion 55, UTSA 73
Sacramento St. 67, Northern Colo. 70
Portland State 73, North Dakota 82
Lamar University 90, McNeese 83
Massachusetts 56, St. Bonaventure 60
Stanford 59, Utah 67
Georgia Tech 61, Syracuse 90
Boise State 98, Air Force 70
Saint Louis 62, Richmond 72
Central Ark. 83, N'western St. 97
Boston College 68, Clemson 82
San Jose State 62, Wyoming 74
Loyola Marym't 81, BYU 89
Arkansas State 70, South Alabama 73
Wake Forest 89, Virginia Tech 84
New Orleans 74, Nicholls State 64
Little Rock 54, Troy 57
Youngstown St. 81, Oakland 80
UMKC 87, Chicago State 82
Idaho 84, Southern Utah 75
LSU 76, Mississippi St. 88
Davidson 70, Rhode Island 73
Alcorn State 60, Prairie View A&M 66
Florida Atlantic 59, Middle Tenn. 93
Dartmouth 48, Princeton 85
Cornell 92, Brown 78
UC Davis 49, UC Irvine 79
Samford 67, Furman 63
James Madison 62, Charleston 67
Eastern Wash. 61, Northern Ariz. 76
Washington 58, USC 74
Alabama A&M 57, Grambling 78
San Francisco 69, Santa Clara 76
Sam Houston St. 56, Steph. F. Austin 64
North Texas 104, Marshall 106
Harvard 72, Penn 75
UNLV 59, Fresno State 72
Columbia 71, Yale 75
Western Illinois 69, South Dakota 78
Rider 70, Iona 88
Colorado State 72, Nevada 85
Rice 72, Western Ky. 79
Hawaii 75, Long Beach St. 84
Dayton 81, Geo. Washington 87
Abilene Christian 72, Houston Baptist 81
FIU 68, UAB 56
Milwaukee 43, Valparaiso 41
Jacksonville St. 66, Tennessee-Martin 55
Texas-Arlington 81, Louisiana 83
South Carolina 70, Mississippi 75
Alabama State 59, Jackson State 65
Ark.-Pine Bluff 77, Miss. Valley St. 88
Southern Univ. 69, Texas Southern 82
Northeastern 54, Towson 82
Mercer 66, East Tenn. St. 73
UTRGV 81, New Mexico St. 107
Seattle U 54, Utah Valley 61
Montana State 67, Weber State 76
Montana 95, Idaho State 76
IUPUI 76, North Dakota St. 57
Fairfield 66, Siena 78
UC Santa Barb. 57, Cal Poly 44
San Diego State 59, New Mexico 64
CSU Fullerton 86, CSUN 78
Grand Canyon 58, CSU Bakersfield 52
Indiana 96, Ohio State 92
Providence 86, St. John's 75
Illinois 59, Rutgers 62
St. Francis (Pa.) 71, Wagner 70
Citadel 67, UNC-Greensboro 76
Delaware 82, UNCW 91

2017/03/05
Purdue 69, Northwestern 65
Cincinnati 67, Connecticut 47
Wichita State 71, Illinois State 51
Minnesota 49, Wisconsin 66
Penn State 79, Iowa 90
Campbell 59, Winthrop 76
Temple 72, South Florida 60
Navy 65, Bucknell 70
William & Mary 94, UNCW 105
North Florida 61, FGCU 77
East Carolina 51, Houston 73
Tulsa 69, Tulane 81
Towson 59, Charleston 67
Siena 89, Monmouth 85
Illinois-Chicago 79, Green Bay 70
Wofford 73, UNC-Greensboro 77
Denver 73, South Dakota St. 83
Iona 73, St. Peter's 65
Wright State 77, Northern Kentucky 82
Samford 72, East Tenn. St. 81
Michigan 93, Nebraska 57
IPFW 80, Omaha 84
Lehigh 91, Boston U. 88

2017/03/06
Santa Clara 68, Gonzaga 77
BYU 50, St. Mary's (Cal.) 81
N.C. A&T 67, Md.-East. Shore 74
New Hampshire 41, Vermont 74
Howard 79, Coppin State 73
Cent. Michigan 106, Kent State 116
Northern Ill. 69, Eastern Mich. 72
Charleston 69, UNCW 78
South Dakota St. 74, South Dakota 71
Youngstown St. 74, Northern Kentucky 84
East Tenn. St. 79, UNC-Greensboro 74
Albany 63, Stony Brook 56
Miami (Ohio) 61, Western Mich. 65
Bowling Green 62, Toledo 77
Siena 86, Iona 87
Milwaukee 74, Illinois-Chicago 68
IUPUI 62, Omaha 90

2017/03/07
St. Mary's (Cal.) 56, Gonzaga 74
Boston College 78, Wake Forest 92
Bethune-Cookman 69, Delaware State 62
Northern Ariz. 67, Portland State 80
Florida A&M 78, S. Carolina St. 82
St. Francis (Pa.) 61, Mt. St. Mary's 71
Pittsburgh 61, Georgia Tech 59
Miss. Valley St. 60, Alcorn State 63
Milwaukee 53, Northern Kentucky 59
Jackson State 63, Southern Univ. 69
Alabama State 72, Texas Southern 87
Idaho State 76, Sacramento St. 91
Grambling 81, Prairie View A&M 77
South Dakota St. 79, Omaha 77
Southern Utah 109, Montana State 105
NC State 61, Clemson 75

2017/03/08
Clemson 72, Duke 79
Pittsburgh 63, Virginia 75
San Jose State 64, Utah State 90
Southern Miss 75, Rice 86
La.-Monroe 73, Arkansas State 70
Stanford 88, Arizona State 98
Air Force 83, Wyoming 68
Penn State 76, Nebraska 67
Oregon State 62, California 67
Saint Joseph's 63, Massachusetts 70
Central Ark. 69, Sam Houston St. 77
Little Rock 71, Louisiana 78
Bethune-Cookman 60, N.C. Central 95
Charlotte 73, UAB 74
Oklahoma 63, TCU 82
Georgetown 73, St. John's 74
LSU 52, Mississippi St. 79
UNLV 52, San Diego State 62
Rutgers 66, Ohio State 57
Wake Forest 90, Virginia Tech 99
Lehigh 65, Bucknell 81
S. Carolina St. 88, Norfolk State 93
Duquesne 71, Saint Louis 72
Southeastern La. 65, Lamar University 77
Appalachian St. 64, Troy 84
Florida Atlantic 74, Marshall 89
Washington St. 63, Colorado 73
Texas 61, Texas Tech 52
DePaul 64, Xavier 75
Missouri 86, Auburn 83
Washington 73, USC 78
Miami (Fla.) 62, Syracuse 57
South Alabama 67, Coastal Caro. 80
UTSA 56, Western Ky. 52

2017/03/09
TCU 85, Kansas 82
St. John's 67, Villanova 108
USC 74, UCLA 76
Arizona State 57, Oregon 80
Miami (Fla.) 53, North Carolina 78
Colorado 78, Arizona 92
Kansas State 70, Baylor 64
Duke 81, Louisville 77
Texas 53, West Virginia 63
Virginia Tech 68, Florida State 74
Xavier 62, Butler 57
Virginia 58, Notre Dame 71
Oklahoma State 83, Iowa State 92
Tennessee 57, Georgia 59
Seton Hall 82, Marquette 76
Western Mich. 63, Ball State 66
Penn State 51, Michigan State 78
Massachusetts 60, St. Bonaventure 73
Cal Poly 55, UC Davis 66
Utah State 69, Nevada 83
Rice 76, UTEP 86
Portland State 72, North Dakota 95
East Carolina 80, Temple 69
Mississippi St. 55, Alabama 75
Seattle U 53, Utah Valley 65
CSUN 68, CSU Fullerton 81
New Mexico 60, Fresno State 65
California 78, Utah 75
Montana 77, Idaho 81
Fordham 71, George Mason 82
Tulane 60, Tulsa 66
Howard 68, Morgan State 65
Sam Houston St. 63, Houston Baptist 59
Indiana 95, Iowa 73
Toledo 66, Ohio 67
UAB 57, Louisiana Tech 69
Texas A&M 41, Vanderbilt 66
Chicago State 53, New Mexico St. 67
South Florida 66, Connecticut 77
Md.-East. Shore 68, Hampton 66
Saint Louis 46, Geo. Washington 53
Lamar University 59, Steph. F. Austin 75
Sacramento St. 70, Eastern Wash. 89
UC Riverside 67, UC Irvine 76
Kent State 68, Buffalo 65
Air Force 55, Colorado State 81
Rutgers 61, Northwestern 83
Marshall 64, Old Dominion 63
Creighton 70, Providence 58
Missouri 74, Mississippi 86
UTRGV 78, UMKC 82
Southern Utah 70, Weber State 90
Hawaii 62, Long Beach St. 73
San Diego State 87, Boise State 68
Davidson 82, La Salle 73
Illinois 55, Michigan 75
Eastern Mich. 62, Akron 79
UTSA 70, Middle Tenn. 86

2017/03/10
Seton Hall 53, Villanova 55
UCLA 75, Arizona 86
California 65, Oregon 73
Duke 93, North Carolina 83
Georgia 60, Kentucky 71
Kansas State 50, West Virginia 51
East Carolina 77, SMU 81
Michigan 74, Purdue 70
Tulsa 61, Cincinnati 80
Notre Dame 77, Florida State 73
Vanderbilt 72, Florida 62
TCU 63, Iowa State 84
Indiana 60, Wisconsin 70
Northwestern 72, Maryland 64
Memphis 54, UCF 84
St. Bonaventure 63, Rhode Island 74
Michigan State 58, Minnesota 63
La.-Monroe 51, Texas State 63
Marshall 93, Louisiana Tech 77
Grambling 57, Texas Southern 62
Alabama 64, South Carolina 53
Ball State 70, Akron 74
Louisiana 76, Georgia State 86
George Mason 60, VCU 71
Sam Houston St. 63, New Orleans 75
Md.-East. Shore 49, N.C. Central 77
Kent State 68, Ohio 66
Troy 90, Ga. Southern 70
Steph. F. Austin 69, Texas A&M-C.C. 77
Howard 53, Norfolk State 68
Geo. Washington 67, Richmond 70
Idaho 64, North Dakota 69
Utah Valley 80, CSU Bakersfield 81
Xavier 72, Creighton 75
Southern Univ. 59, Alcorn State 81
Connecticut 74, Houston 65
Mississippi 72, Arkansas 73
Long Beach St. 57, UC Irvine 62
Fresno State 72, Nevada 83
